time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,pressure,temperature,dev-id
1526133542761,2018-05-12T13:59:02.760999Z,1021.48127736146,-36,312,972,2971,30,1023.3,33.84,C2:9A:9F:E5:58:27
1526133547646,2018-05-12T13:59:07.645999Z,1022.3580586076484,-24,316,972,2971,30.5,1023.3,33.84,C2:9A:9F:E5:58:27
1526133552616,2018-05-12T13:59:12.615999Z,1018.5558403936428,-24,316,968,2959,30.5,1023.3,33.84,C2:9A:9F:E5:58:27
1526133557696,2018-05-12T13:59:17.696000Z,1018.5558403936428,-24,316,968,2971,30.5,1023.27,33.84,C2:9A:9F:E5:58:27
1526133562626,2018-05-12T13:59:22.625999Z,1017.4241986506906,-28,312,968,2971,30.5,1023.2,33.84,C2:9A:9F:E5:58:27
1526133567686,2018-05-12T13:59:27.686000Z,1018.7757358712466,-32,316,968,2959,30.5,1023.26,33.84,C2:9A:9F:E5:58:27
1526133572716,2018-05-12T13:59:32.716000Z,1017.3219745980128,-24,312,968,2965,30.5,1023.27,33.85,C2:9A:9F:E5:58:27
1526133577616,2018-05-12T13:59:37.615999Z,1000.7836929127093,-20,308,952,2959,30.5,1023.2,33.84,C2:9A:9F:E5:58:27
1526133582510,2018-05-12T13:59:42.509999Z,1009.7128304622062,-24,312,960,2965,30.5,1023.22,33.85,C2:9A:9F:E5:58:27
1526133587426,2018-05-12T13:59:47.426000Z,1012.2055127295049,-20,308,964,2971,30.5,1023.33,33.85,C2:9A:9F:E5:58:27
1526133592426,2018-05-12T13:59:52.426000Z,1012.2055127295049,-20,308,964,2971,30.5,1023.33,33.85,C2:9A:9F:E5:58:27
1526133597465,2018-05-12T13:59:57.464999Z,1019.9137218412153,-24,308,972,2971,30.5,1023.23,33.86,C2:9A:9F:E5:58:27
1526133602855,2018-05-12T14:00:02.855000Z,1012.2924478627706,-24,308,964,2965,30.5,1023.22,33.85,C2:9A:9F:E5:58:27
1526133608115,2018-05-12T14:00:08.115000Z,1014.8576254825107,-28,316,964,2971,30.5,1023.25,33.85,C2:9A:9F:E5:58:27
1526133621386,2018-05-12T14:00:21.385999Z,1012.3951797593664,-28,308,964,2959,30,1023.22,33.85,C2:9A:9F:E5:58:27
1526133626406,2018-05-12T14:00:26.405999Z,1009.6256732076498,-20,312,960,2965,30,1023.22,33.85,C2:9A:9F:E5:58:27
1526133631359,2018-05-12T14:00:31.358999Z,1019.9137218412153,-24,308,972,2971,30,1023.19,33.85,C2:9A:9F:E5:58:27
1526133636456,2018-05-12T14:00:36.456000Z,1021.2306301712655,-28,312,972,2959,30,1023.18,33.86,C2:9A:9F:E5:58:27
1526133641486,2018-05-12T14:00:41.486000Z,1018.71291343538,-24,304,972,2977,30,1023.25,33.86,C2:9A:9F:E5:58:27
1526133646546,2018-05-12T14:00:46.546000Z,1013.429819967816,-20,312,964,2977,30,1023.29,33.86,C2:9A:9F:E5:58:27
1526133651476,2018-05-12T14:00:51.476000Z,1013.5166500852366,-24,312,964,2959,30,1023.2,33.86,C2:9A:9F:E5:58:27
1526133656626,2018-05-12T14:00:56.625999Z,1009.7128304622062,-24,312,960,2965,30,1023.32,33.86,C2:9A:9F:E5:58:27
1526133661719,2018-05-12T14:01:01.719000Z,1013.5166500852366,-24,312,964,2971,30,1023.25,33.87,C2:9A:9F:E5:58:27
1526133666806,2018-05-12T14:01:06.805999Z,1016.1023570487375,-24,308,968,2965,30,1023.16,33.87,C2:9A:9F:E5:58:27
1526133672095,2018-05-12T14:01:12.095000Z,1008.3967473172452,-20,308,960,2959,30,1023.28,33.87,C2:9A:9F:E5:58:27
1526133677382,2018-05-12T14:01:17.381999Z,1008.3967473172452,-20,308,960,2977,30,1023.22,33.87,C2:9A:9F:E5:58:27
1526133682405,2018-05-12T14:01:22.404999Z,1013.5166500852366,-24,312,964,2977,30,1023.25,33.87,C2:9A:9F:E5:58:27
1526133687416,2018-05-12T14:01:27.415999Z,1014.7551428793056,-24,316,964,2959,30,1023.2,33.87,C2:9A:9F:E5:58:27
1526133692326,2018-05-12T14:01:32.325999Z,1017.2354692990212,-20,312,968,2959,30,1023.24,33.86,C2:9A:9F:E5:58:27
1526133697426,2018-05-12T14:01:37.426000Z,1012.2924478627706,-24,308,964,2977,30,1023.21,33.88,C2:9A:9F:E5:58:27
1526133702486,2018-05-12T14:01:42.486000Z,1016.0157479094505,-20,308,968,2977,30,1023.24,33.87,C2:9A:9F:E5:58:27
1526133707736,2018-05-12T14:01:47.736000Z,1023.7030819529655,-28,320,972,2971,30.5,1023.26,33.88,C2:9A:9F:E5:58:27
1526133713026,2018-05-12T14:01:53.026000Z,1013.6192579070309,-28,312,964,2983,30.5,1023.32,33.88,C2:9A:9F:E5:58:27
1526133717946,2018-05-12T14:01:57.946000Z,1009.7128304622062,-24,312,960,2971,30.5,1023.25,33.89,C2:9A:9F:E5:58:27
1526133723046,2018-05-12T14:02:03.046000Z,1017.3219745980128,-24,312,968,2959,30.5,1023.18,33.88,C2:9A:9F:E5:58:27
1526133728316,2018-05-12T14:02:08.315999Z,1016.0157479094505,-20,308,968,2959,30,1023.26,33.88,C2:9A:9F:E5:58:27
1526133733306,2018-05-12T14:02:13.305999Z,1016.1023570487375,-24,308,968,2977,30,1023.2,33.87,C2:9A:9F:E5:58:27
1526133738446,2018-05-12T14:02:18.446000Z,1018.6265262597475,-20,304,972,2971,30,1023.19,33.87,C2:9A:9F:E5:58:27
1526133743586,2018-05-12T14:02:23.585999Z,1013.5166500852366,-24,312,964,2959,30,1023.17,33.87,C2:9A:9F:E5:58:27
1526133748575,2018-05-12T14:02:28.575000Z,1012.1264743103997,-20,320,960,2965,30,1023.11,33.87,C2:9A:9F:E5:58:27
1526133753785,2018-05-12T14:02:33.785000Z,1009.815824791828,-28,312,960,2959,30,1023.25,33.87,C2:9A:9F:E5:58:27
1526133758786,2018-05-12T14:02:38.786000Z,1008.4840107805379,-24,308,960,2965,30,1023.17,33.87,C2:9A:9F:E5:58:27
1526133763726,2018-05-12T14:02:43.726000Z,1022.2015456846071,-16,316,972,2965,30,1023.2,33.87,C2:9A:9F:E5:58:27
1526133768695,2018-05-12T14:02:48.694999Z,1014.6684187457497,-20,316,964,2971,30,1023.2,33.87,C2:9A:9F:E5:58:27
1526133773856,2018-05-12T14:02:53.855999Z,1003.5616572986435,-28,304,956,2965,30,1023.21,33.88,C2:9A:9F:E5:58:27
1526133779029,2018-05-12T14:02:59.029000Z,1012.3951797593664,-28,308,964,2971,30,1023.21,33.88,C2:9A:9F:E5:58:27
1526133784056,2018-05-12T14:03:04.055999Z,1010.9955489516262,-20,304,964,2977,30,1023.19,33.88,C2:9A:9F:E5:58:27
1526133789176,2018-05-12T14:03:09.176000Z,1009.6256732076498,-20,312,960,2959,30,1023.21,33.88,C2:9A:9F:E5:58:27
1526133794226,2018-05-12T14:03:14.226000Z,1014.6684187457497,-20,316,964,2959,30,1023.27,33.88,C2:9A:9F:E5:58:27
1526133799175,2018-05-12T14:03:19.174999Z,1009.815824791828,-28,312,960,2959,30,1023.21,33.88,C2:9A:9F:E5:58:27
1526133804235,2018-05-12T14:03:24.234999Z,1009.9346513512644,-32,312,960,2959,30,1023.24,33.88,C2:9A:9F:E5:58:27
1526133809206,2018-05-12T14:03:29.206000Z,1017.3219745980128,-24,312,968,2965,30,1023.2,33.89,C2:9A:9F:E5:58:27
1526133814166,2018-05-12T14:03:34.165999Z,1014.8576254825107,-28,316,964,2959,30.5,1023.15,33.89,C2:9A:9F:E5:58:27
1526133819256,2018-05-12T14:03:39.256000Z,1018.657940625802,-28,316,968,2971,30.5,1023.25,33.9,C2:9A:9F:E5:58:27
1526133824436,2018-05-12T14:03:44.436000Z,1017.3219745980128,-24,312,968,2965,30,1023.21,33.9,C2:9A:9F:E5:58:27
1526133829486,2018-05-12T14:03:49.486000Z,1011.0825881202782,-24,304,964,2965,30,1023.15,33.89,C2:9A:9F:E5:58:27
1526133834456,2018-05-12T14:03:54.456000Z,1009.815824791828,-28,312,960,2971,30,1023.24,33.9,C2:9A:9F:E5:58:27
1526133839446,2018-05-12T14:03:59.446000Z,1014.7551428793056,-24,316,964,2971,30,1023.21,33.9,C2:9A:9F:E5:58:27
1526133844456,2018-05-12T14:04:04.456000Z,1009.7128304622062,-24,312,960,2977,30,1023.24,33.91,C2:9A:9F:E5:58:27
1526133849536,2018-05-12T14:04:09.536000Z,1013.5166500852366,-24,312,964,2977,30,1023.24,33.9,C2:9A:9F:E5:58:27
1526133854465,2018-05-12T14:04:14.464999Z,1018.7757358712466,-32,316,968,2965,30,1023.16,33.9,C2:9A:9F:E5:58:27
1526133859466,2018-05-12T14:04:19.466000Z,1013.5166500852366,-24,312,964,2971,30,1023.19,33.9,C2:9A:9F:E5:58:27
1526133864486,2018-05-12T14:04:24.486000Z,1008.3967473172452,-20,308,960,2977,30,1023.22,33.9,C2:9A:9F:E5:58:27
1526133869446,2018-05-12T14:04:29.446000Z,1009.7128304622062,-24,312,960,2959,30,1023.14,33.9,C2:9A:9F:E5:58:27
1526133874476,2018-05-12T14:04:34.476000Z,1017.2354692990212,-20,312,968,2971,30,1023.15,33.91,C2:9A:9F:E5:58:27
1526133879416,2018-05-12T14:04:39.415999Z,1016.2047037875784,-28,308,968,2977,30,1023.18,33.91,C2:9A:9F:E5:58:27
1526133884376,2018-05-12T14:04:44.375999Z,1013.5166500852366,-24,312,964,2965,30,1023.21,33.91,C2:9A:9F:E5:58:27
1526133889389,2018-05-12T14:04:49.388999Z,1011.1854429331942,-28,304,964,2971,30,1023.21,33.91,C2:9A:9F:E5:58:27
1526133894429,2018-05-12T14:04:54.428999Z,1016.2047037875784,-28,308,968,2965,30,1023.16,33.92,C2:9A:9F:E5:58:27
1526133899496,2018-05-12T14:04:59.496000Z,1013.5166500852366,-24,312,964,2959,30,1023.18,33.91,C2:9A:9F:E5:58:27
1526133904546,2018-05-12T14:05:04.546000Z,1016.0157479094505,-20,308,968,2977,30,1023.22,33.92,C2:9A:9F:E5:58:27
1526133909586,2018-05-12T14:05:09.585999Z,1009.7128304622062,-24,312,960,2977,30,1023.18,33.91,C2:9A:9F:E5:58:27
1526133914511,2018-05-12T14:05:14.510999Z,1012.2924478627706,-24,308,964,2965,30,1023.26,33.92,C2:9A:9F:E5:58:27
1526133919456,2018-05-12T14:05:19.456000Z,1014.7551428793056,-24,316,964,2965,29.5,1023.21,33.91,C2:9A:9F:E5:58:27
1526133924386,2018-05-12T14:05:24.385999Z,1007.1822079445209,-20,304,960,2971,29.5,1023.23,33.92,C2:9A:9F:E5:58:27
1526133929329,2018-05-12T14:05:29.328999Z,1013.6192579070309,-28,312,964,2971,29.5,1023.22,33.92,C2:9A:9F:E5:58:27
1526133934386,2018-05-12T14:05:34.385999Z,1013.6192579070309,-28,312,964,2959,29.5,1023.2,33.92,C2:9A:9F:E5:58:27
1526133939386,2018-05-12T14:05:39.385999Z,1019.9137218412153,-24,308,972,2971,29.5,1023.21,33.93,C2:9A:9F:E5:58:27
1526133944416,2018-05-12T14:05:44.415999Z,1018.4694398949828,-20,316,968,2959,29.5,1023.23,33.92,C2:9A:9F:E5:58:27
1526133949346,2018-05-12T14:05:49.345999Z,1012.1343784300581,-16,308,964,2971,29.5,1023.17,33.92,C2:9A:9F:E5:58:27
1526133954466,2018-05-12T14:05:54.466000Z,1008.3967473172452,-20,308,960,2977,29.5,1023.24,33.93,C2:9A:9F:E5:58:27
1526133959456,2018-05-12T14:05:59.456000Z,1016.3227833715035,-32,308,968,2977,29.5,1023.17,33.92,C2:9A:9F:E5:58:27
1526133964466,2018-05-12T14:06:04.466000Z,1014.9995073890431,-28,304,968,2965,30,1023.24,33.93,C2:9A:9F:E5:58:27
1526133969466,2018-05-12T14:06:09.466000Z,1013.5166500852366,-24,312,964,2971,30,1023.18,33.93,C2:9A:9F:E5:58:27
1526133974495,2018-05-12T14:06:14.494999Z,1020.9720858084221,-16,312,972,2959,30,1023.19,33.93,C2:9A:9F:E5:58:27
1526133979436,2018-05-12T14:06:19.436000Z,1012.2924478627706,-24,308,964,2971,30,1023.24,33.93,C2:9A:9F:E5:58:27
1526133984446,2018-05-12T14:06:24.446000Z,1009.9346513512644,-32,312,960,2965,30,1023.2,33.94,C2:9A:9F:E5:58:27
1526133989446,2018-05-12T14:06:29.446000Z,1018.8149979265127,-28,304,972,2971,30,1023.18,33.93,C2:9A:9F:E5:58:27
1526133994366,2018-05-12T14:06:34.365999Z,1013.5166500852366,-24,312,964,2959,30,1023.24,33.93,C2:9A:9F:E5:58:27
1526133999456,2018-05-12T14:06:39.456000Z,1014.7551428793056,-24,316,964,2965,30,1023.17,33.92,C2:9A:9F:E5:58:27
1526134004456,2018-05-12T14:06:44.456000Z,1026.161780617462,-24,316,976,2977,30,1023.26,33.92,C2:9A:9F:E5:58:27
1526134009466,2018-05-12T14:06:49.466000Z,1014.6684187457497,-20,316,964,2965,30,1023.32,33.93,C2:9A:9F:E5:58:27
1526134014456,2018-05-12T14:06:54.456000Z,1018.657940625802,-28,316,968,2965,30,1023.24,33.93,C2:9A:9F:E5:58:27
1526134019466,2018-05-12T14:06:59.466000Z,1014.8576254825107,-28,316,964,2989,30,1023.26,33.93,C2:9A:9F:E5:58:27
1526134024466,2018-05-12T14:07:04.466000Z,1011.0588509082941,-28,316,960,2971,30,1023.13,33.93,C2:9A:9F:E5:58:27
1526134029486,2018-05-12T14:07:09.486000Z,1009.815824791828,-28,312,960,2959,30,1023.23,33.92,C2:9A:9F:E5:58:27
1526134034456,2018-05-12T14:07:14.456000Z,1012.2055127295049,-20,308,964,2971,30,1023.16,33.92,C2:9A:9F:E5:58:27
1526134039406,2018-05-12T14:07:19.405999Z,1016.1023570487375,-24,308,968,2977,30,1023.23,33.92,C2:9A:9F:E5:58:27
1526134044456,2018-05-12T14:07:24.456000Z,1013.5166500852366,-24,312,964,2959,30,1023.22,33.92,C2:9A:9F:E5:58:27
1526134049516,2018-05-12T14:07:29.516000Z,1008.3967473172452,-20,308,960,2977,30,1023.21,33.91,C2:9A:9F:E5:58:27
1526134054536,2018-05-12T14:07:34.536000Z,1017.4241986506906,-28,312,968,2959,30,1023.19,33.92,C2:9A:9F:E5:58:27
1526134059449,2018-05-12T14:07:39.448999Z,1013.5166500852366,-24,312,964,2971,29.5,1023.17,33.92,C2:9A:9F:E5:58:27
1526134064632,2018-05-12T14:07:44.631999Z,1013.6192579070309,-28,312,964,2959,29.5,1023.16,33.91,C2:9A:9F:E5:58:27
1526134070036,2018-05-12T14:07:50.036000Z,1014.8576254825107,-28,316,964,2959,29.5,1023.24,33.91,C2:9A:9F:E5:58:27
1526134075226,2018-05-12T14:07:55.226000Z,1009.815824791828,-28,312,960,2959,29.5,1023.2,33.91,C2:9A:9F:E5:58:27
1526134080326,2018-05-12T14:08:00.325999Z,1019.8274363832344,-20,308,972,2971,29.5,1023.24,33.91,C2:9A:9F:E5:58:27
1526134085456,2018-05-12T14:08:05.456000Z,1013.3587716105288,-16,312,964,2971,29.5,1023.16,33.91,C2:9A:9F:E5:58:27
1526134090506,2018-05-12T14:08:10.506000Z,1007.0710004761332,-20,316,956,2977,29.5,1023.16,33.91,C2:9A:9F:E5:58:27
1526134095616,2018-05-12T14:08:15.615999Z,1012.5137036109684,-32,308,964,2959,29.5,1023.16,33.91,C2:9A:9F:E5:58:27
1526134100856,2018-05-12T14:08:20.855999Z,1013.5166500852366,-24,312,964,2959,29.5,1023.18,33.91,C2:9A:9F:E5:58:27
1526134105941,2018-05-12T14:08:25.940999Z,1013.6192579070309,-28,312,964,2971,29.5,1023.22,33.92,C2:9A:9F:E5:58:27
1526134111009,2018-05-12T14:08:31.009000Z,1016.0078739852364,-24,320,964,2965,29.5,1023.16,33.91,C2:9A:9F:E5:58:27
1526134116106,2018-05-12T14:08:36.105999Z,1007.3728207570423,-28,304,960,2959,29.5,1023.2,33.92,C2:9A:9F:E5:58:27
1526134121166,2018-05-12T14:08:41.165999Z,1016.0078739852364,-24,320,964,2977,29.5,1023.22,33.93,C2:9A:9F:E5:58:27
1526134126216,2018-05-12T14:08:46.216000Z,1014.7551428793056,-24,316,964,2971,29.5,1023.26,33.93,C2:9A:9F:E5:58:27
1526134131282,2018-05-12T14:08:51.282000Z,1010.9559832158866,-24,316,960,2971,29.5,1023.18,33.93,C2:9A:9F:E5:58:27
1526134136336,2018-05-12T14:08:56.335999Z,1017.4241986506906,-28,312,968,2965,29.5,1023.23,33.92,C2:9A:9F:E5:58:27
1526134141356,2018-05-12T14:09:01.355999Z,1023.7265259824031,-24,308,976,2977,29.5,1023.19,33.93,C2:9A:9F:E5:58:27
1526134146466,2018-05-12T14:09:06.466000Z,1013.5166500852366,-24,312,964,2971,29.5,1023.23,33.94,C2:9A:9F:E5:58:27
1526134151456,2018-05-12T14:09:11.456000Z,1013.6192579070309,-28,312,964,2971,29.5,1023.22,33.93,C2:9A:9F:E5:58:27
1526134156486,2018-05-12T14:09:16.486000Z,1014.9995073890431,-28,304,968,2965,29.5,1023.19,33.93,C2:9A:9F:E5:58:27
1526134161525,2018-05-12T14:09:21.525000Z,1011.4385794500821,-36,304,964,2971,29.5,1023.2,33.94,C2:9A:9F:E5:58:27
1526134166596,2018-05-12T14:09:26.595999Z,1017.4241986506906,-28,312,968,2977,29.5,1023.24,33.93,C2:9A:9F:E5:58:27
1526134171706,2018-05-12T14:09:31.706000Z,1022.2719794653476,-20,316,972,2971,29.5,1023.25,33.94,C2:9A:9F:E5:58:27
1526134177173,2018-05-12T14:09:37.173000Z,1016.1023570487375,-24,308,968,2959,29.5,1023.18,33.93,C2:9A:9F:E5:58:27
1526134182216,2018-05-12T14:09:42.216000Z,1017.3219745980128,-24,312,968,2977,29.5,1023.19,33.93,C2:9A:9F:E5:58:27
1526134187126,2018-05-12T14:09:47.125999Z,1017.3219745980128,-24,312,968,2959,29.5,1023.17,33.94,C2:9A:9F:E5:58:27
1526134192186,2018-05-12T14:09:52.186000Z,1016.3227833715035,-32,308,968,2971,29.5,1023.24,33.93,C2:9A:9F:E5:58:27
1526134197286,2018-05-12T14:09:57.286000Z,1022.4597791600411,-28,316,972,2971,29.5,1023.22,33.93,C2:9A:9F:E5:58:27
1526134202356,2018-05-12T14:10:02.355999Z,1012.1343784300581,-16,308,964,2971,29.5,1023.23,33.94,C2:9A:9F:E5:58:27
1526134207485,2018-05-12T14:10:07.484999Z,1022.3580586076484,-24,316,972,2971,29.5,1023.17,33.94,C2:9A:9F:E5:58:27
1526134212736,2018-05-12T14:10:12.736000Z,1013.5166500852366,-24,312,964,2965,29.5,1023.19,33.93,C2:9A:9F:E5:58:27
1526134217915,2018-05-12T14:10:17.914999Z,1013.5166500852366,-24,312,964,2965,29.5,1023.17,33.95,C2:9A:9F:E5:58:27
1526134222826,2018-05-12T14:10:22.825999Z,1022.3580586076484,-24,316,972,2971,29.5,1023.22,33.93,C2:9A:9F:E5:58:27
1526134228056,2018-05-12T14:10:28.055999Z,1017.4241986506906,-28,312,968,2953,29.5,1023.19,33.93,C2:9A:9F:E5:58:27
1526134233216,2018-05-12T14:10:33.216000Z,1008.5871305940801,-28,308,960,2965,30,1023.17,33.94,C2:9A:9F:E5:58:27
1526134238176,2018-05-12T14:10:38.176000Z,1014.8970391128353,-24,304,968,2971,30,1023.18,33.94,C2:9A:9F:E5:58:27
1526134243316,2018-05-12T14:10:43.315999Z,1012.3951797593664,-28,308,964,2959,30,1023.25,33.94,C2:9A:9F:E5:58:27
1526134248356,2018-05-12T14:10:48.355999Z,1008.3967473172452,-20,308,960,2971,29.5,1023.24,33.93,C2:9A:9F:E5:58:27
1526134253376,2018-05-12T14:10:53.375999Z,1017.5421367196544,-32,312,968,2971,29.5,1023.22,33.93,C2:9A:9F:E5:58:27
1526134258432,2018-05-12T14:10:58.431999Z,1012.2924478627706,-24,308,964,2971,29.5,1023.15,33.92,C2:9A:9F:E5:58:27
1526134263466,2018-05-12T14:11:03.466000Z,1013.3587716105288,-16,312,964,2965,29.5,1023.17,33.94,C2:9A:9F:E5:58:27
1526134268446,2018-05-12T14:11:08.446000Z,1016.0157479094505,-20,308,968,2965,29.5,1023.17,33.94,C2:9A:9F:E5:58:27
1526134273493,2018-05-12T14:11:13.493000Z,1016.2047037875784,-28,308,968,2971,29.5,1023.25,33.94,C2:9A:9F:E5:58:27
1526134278526,2018-05-12T14:11:18.526000Z,1018.9327750151135,-32,304,972,2971,29.5,1023.2,33.94,C2:9A:9F:E5:58:27
1526134283506,2018-05-12T14:11:23.506000Z,1018.3987431256973,-16,316,968,2971,29.5,1023.17,33.94,C2:9A:9F:E5:58:27
1526134288596,2018-05-12T14:11:28.595999Z,1009.815824791828,-28,312,960,2971,29.5,1023.22,33.93,C2:9A:9F:E5:58:27
1526134293636,2018-05-12T14:11:33.635999Z,1013.429819967816,-20,312,964,2965,29.5,1023.19,33.93,C2:9A:9F:E5:58:27
1526134298732,2018-05-12T14:11:38.732000Z,1013.429819967816,-20,312,964,2977,29.5,1023.24,33.93,C2:9A:9F:E5:58:27
1526134303942,2018-05-12T14:11:43.941999Z,1008.5871305940801,-28,308,960,2965,29.5,1023.18,33.93,C2:9A:9F:E5:58:27
1526134308996,2018-05-12T14:11:48.996000Z,1007.269576627826,-24,304,960,2965,29.5,1023.17,33.92,C2:9A:9F:E5:58:27
1526134314046,2018-05-12T14:11:54.046000Z,1013.7376386422673,-32,312,964,2971,29.5,1023.15,33.92,C2:9A:9F:E5:58:27
1526134319106,2018-05-12T14:11:59.105999Z,1018.657940625802,-28,316,968,2977,29.5,1023.14,33.93,C2:9A:9F:E5:58:27
1526134324156,2018-05-12T14:12:04.155999Z,1021.0426044000319,-20,312,972,2971,29.5,1023.18,33.93,C2:9A:9F:E5:58:27
1526134329196,2018-05-12T14:12:09.196000Z,1011.0588509082941,-28,316,960,2959,29.5,1023.16,33.92,C2:9A:9F:E5:58:27
1526134334220,2018-05-12T14:12:14.220000Z,1013.8086604483116,-28,300,968,2965,30,1023.17,33.92,C2:9A:9F:E5:58:27
1526134339126,2018-05-12T14:12:19.125999Z,1017.5421367196544,-32,312,968,2971,30,1023.18,33.93,C2:9A:9F:E5:58:27
1526134344226,2018-05-12T14:12:24.226000Z,1009.815824791828,-28,312,960,2977,30,1023.16,33.91,C2:9A:9F:E5:58:27
1526134349385,2018-05-12T14:12:29.384999Z,1019.803902718557,-24,320,968,2977,30,1023.22,33.92,C2:9A:9F:E5:58:27
1526134354466,2018-05-12T14:12:34.466000Z,1021.1287871762307,-24,312,972,2971,30,1023.16,33.91,C2:9A:9F:E5:58:27
1526134359502,2018-05-12T14:12:39.502000Z,1009.554357129917,-16,312,960,2959,30,1023.19,33.92,C2:9A:9F:E5:58:27
1526134364476,2018-05-12T14:12:44.476000Z,1014.6841873213557,-12,304,968,2965,29.5,1023.16,33.92,C2:9A:9F:E5:58:27
1526134369496,2018-05-12T14:12:49.496000Z,1009.815824791828,-28,312,960,2977,29.5,1023.18,33.91,C2:9A:9F:E5:58:27
1526134374596,2018-05-12T14:12:54.595999Z,1016.0157479094505,-20,308,968,2971,29.5,1023.15,33.91,C2:9A:9F:E5:58:27
1526134379716,2018-05-12T14:12:59.716000Z,1009.815824791828,-28,312,960,2965,29.5,1023.16,33.92,C2:9A:9F:E5:58:27
1526134384886,2018-05-12T14:13:04.885999Z,1009.6256732076498,-20,312,960,2971,29.5,1023.18,33.91,C2:9A:9F:E5:58:27
1526134389896,2018-05-12T14:13:09.895999Z,1008.4840107805379,-24,308,960,2959,29.5,1023.1,33.91,C2:9A:9F:E5:58:27
1526134395006,2018-05-12T14:13:15.006000Z,1011.3041085647778,-32,304,964,2971,29.5,1023.22,33.92,C2:9A:9F:E5:58:27
1526134399896,2018-05-12T14:13:19.895999Z,1022.4597791600411,-28,316,972,2977,29.5,1023.16,33.91,C2:9A:9F:E5:58:27
1526134404986,2018-05-12T14:13:24.986000Z,1022.2719794653476,-20,316,972,2959,29.5,1023.18,33.91,C2:9A:9F:E5:58:27
1526134410054,2018-05-12T14:13:30.053999Z,1021.0426044000319,-20,312,972,2971,29.5,1023.17,33.92,C2:9A:9F:E5:58:27
1526134415056,2018-05-12T14:13:35.055999Z,1000.8716201391665,-24,308,952,2965,29.5,1023.13,33.91,C2:9A:9F:E5:58:27
1526134420106,2018-05-12T14:13:40.105999Z,1005.9105328010041,-24,312,956,2971,29.5,1023.18,33.93,C2:9A:9F:E5:58:27
1526134425056,2018-05-12T14:13:45.055999Z,1010.9955489516262,-20,304,964,2965,29.5,1023.17,33.92,C2:9A:9F:E5:58:27
1526134429976,2018-05-12T14:13:49.976000Z,1014.6684187457497,-20,316,964,2971,29.5,1023.17,33.92,C2:9A:9F:E5:58:27
1526134435086,2018-05-12T14:13:55.085999Z,1018.71291343538,-24,304,972,2971,29.5,1023.13,33.91,C2:9A:9F:E5:58:27
1526134440166,2018-05-12T14:14:00.165999Z,1013.6192579070309,-28,312,964,2971,29.5,1023.17,33.92,C2:9A:9F:E5:58:27
1526134445466,2018-05-12T14:14:05.466000Z,1017.3219745980128,-24,312,968,2977,29.5,1023.17,33.92,C2:9A:9F:E5:58:27
1526134450486,2018-05-12T14:14:10.486000Z,1014.7551428793056,-24,316,964,2971,29.5,1023.16,33.92,C2:9A:9F:E5:58:27
1526134455416,2018-05-12T14:14:15.415999Z,1013.7376386422673,-32,312,964,2971,29.5,1023.15,33.92,C2:9A:9F:E5:58:27
1526134460366,2018-05-12T14:14:20.365999Z,1017.3219745980128,-24,312,968,2959,29.5,1023.09,33.92,C2:9A:9F:E5:58:27
1526134465500,2018-05-12T14:14:25.500000Z,1009.9346513512644,-32,312,960,2965,29.5,1023.15,33.92,C2:9A:9F:E5:58:27
1526134470612,2018-05-12T14:14:30.611999Z,1014.7551428793056,-24,316,964,2965,29.5,1023.15,33.92,C2:9A:9F:E5:58:27
1526134475816,2018-05-12T14:14:35.815999Z,1004.7805730606061,-28,308,956,2977,29.5,1023.13,33.93,C2:9A:9F:E5:58:27
1526134480766,2018-05-12T14:14:40.766000Z,1019.803902718557,-24,320,968,2959,29.5,1023.15,33.93,C2:9A:9F:E5:58:27
1526134485781,2018-05-12T14:14:45.780999Z,1018.5558403936428,-24,316,968,2965,29.5,1023.17,33.92,C2:9A:9F:E5:58:27
1526134490816,2018-05-12T14:14:50.815999Z,1019.7176079680099,-20,320,968,2971,29.5,1023.12,33.92,C2:9A:9F:E5:58:27
1526134495796,2018-05-12T14:14:55.796000Z,1009.7128304622062,-24,312,960,2965,29.5,1023.15,33.92,C2:9A:9F:E5:58:27
1526134500916,2018-05-12T14:15:00.915999Z,1011.1775313959463,-32,316,960,2977,29.5,1023.13,33.93,C2:9A:9F:E5:58:27
1526134506286,2018-05-12T14:15:06.286000Z,1016.2047037875784,-28,308,968,2959,29.5,1023.13,33.93,C2:9A:9F:E5:58:27
1526134511276,2018-05-12T14:15:11.276000Z,1023.6014849539835,-24,320,972,2971,29.5,1023.13,33.93,C2:9A:9F:E5:58:27
1526134516215,2018-05-12T14:15:16.214999Z,1016.0157479094505,-20,308,968,2965,29.5,1023.09,33.92,C2:9A:9F:E5:58:27
1526134521166,2018-05-12T14:15:21.165999Z,1023.7265259824031,-24,308,976,2977,29.5,1023.19,33.93,C2:9A:9F:E5:58:27
1526134526139,2018-05-12T14:15:26.138999Z,1014.6684187457497,-20,316,964,2959,29.5,1023.19,33.93,C2:9A:9F:E5:58:27
1526134531206,2018-05-12T14:15:31.206000Z,1009.7128304622062,-24,312,960,2965,29.5,1023.17,33.92,C2:9A:9F:E5:58:27
1526134536253,2018-05-12T14:15:36.253000Z,1005.7514603519102,-16,312,956,2959,29.5,1023.15,33.92,C2:9A:9F:E5:58:27
