time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,identifier,pressure,temperature,dev-id
1524385571033,2018-04-22T08:26:11.032999Z,1023.8984324629079,-52,292,980,2953,25.5,,1008.76,26.78,C2:9A:9F:E5:58:27
1524385576023,2018-04-22T08:26:16.023000Z,1023.8984324629079,-52,292,980,2959,25.5,,1008.83,26.78,C2:9A:9F:E5:58:27
1524385581033,2018-04-22T08:26:21.032999Z,1018.571548787811,-52,300,972,2959,25.5,,1008.85,26.77,C2:9A:9F:E5:58:27
1524385586093,2018-04-22T08:26:26.092999Z,1020.0705857929637,-52,292,976,2941,25.5,,1008.75,26.76,C2:9A:9F:E5:58:27
1524385591656,2018-04-22T08:26:31.655999Z,1019.8745020834672,-48,292,976,2953,25.5,,1008.85,26.75,C2:9A:9F:E5:58:27
1524385596752,2018-04-22T08:26:36.752000Z,1012.2213196727284,-48,292,968,2947,25.5,,1008.82,26.74,C2:9A:9F:E5:58:27
1524385601743,2018-04-22T08:26:41.743000Z,1017.2040110027093,-48,296,972,2947,25.5,,1008.88,26.74,C2:9A:9F:E5:58:27
1524385607063,2018-04-22T08:26:47.062999Z,1019.3723559131864,-60,288,976,2959,25.5,,1008.89,26.73,C2:9A:9F:E5:58:27
1524385612243,2018-04-22T08:26:52.243000Z,1026.5982661197124,-52,288,984,2959,25.5,,1008.85,26.72,C2:9A:9F:E5:58:27
1524385623503,2018-04-22T08:27:03.503000Z,1017.6128930000838,-56,296,972,2953,25.5,,1008.81,26.7,C2:9A:9F:E5:58:27
1524385628573,2018-04-22T08:27:08.572999Z,1021.4499498262262,-48,284,980,2947,25.5,,1008.81,26.7,C2:9A:9F:E5:58:27
1524385633749,2018-04-22T08:27:13.749000Z,1028.6768199974179,-48,296,984,2959,25.5,,1008.86,26.7,C2:9A:9F:E5:58:27
1524385638763,2018-04-22T08:27:18.763000Z,1021.2227964553083,-52,296,976,2959,25.5,,1008.86,26.68,C2:9A:9F:E5:58:27
1524385643743,2018-04-22T08:27:23.743000Z,1017.6128930000838,-48,284,976,2953,25.5,,1008.89,26.68,C2:9A:9F:E5:58:27
1524385649099,2018-04-22T08:27:29.098999Z,1023.7030819529655,-48,292,980,2953,25.5,,1008.93,26.67,C2:9A:9F:E5:58:27
1524385654173,2018-04-22T08:27:34.173000Z,1026.8086481910834,-56,288,984,2947,25.5,,1008.91,26.66,C2:9A:9F:E5:58:27
1524385659343,2018-04-22T08:27:39.342999Z,1025.0463404158859,-52,296,980,2959,25.5,,1008.8,26.66,C2:9A:9F:E5:58:27
1524385664553,2018-04-22T08:27:44.552999Z,1022.7648801166375,-52,288,980,2947,25.5,,1008.91,26.66,C2:9A:9F:E5:58:27
1524385669568,2018-04-22T08:27:49.568000Z,1018.7364723028228,-48,288,976,2947,25.5,,1008.89,26.65,C2:9A:9F:E5:58:27
1524385674562,2018-04-22T08:27:54.562000Z,1015.101965321711,-52,288,972,2959,25.5,,1008.93,26.64,C2:9A:9F:E5:58:27
1524385679733,2018-04-22T08:27:59.733000Z,1023.5233265539189,-44,292,980,2959,25.5,,1008.86,26.63,C2:9A:9F:E5:58:27
1524385684633,2018-04-22T08:28:04.632999Z,1013.5797945894541,-52,296,968,2953,25.5,,1008.84,26.62,C2:9A:9F:E5:58:27
1524385689673,2018-04-22T08:28:09.673000Z,1016.2440651733224,-52,292,972,2953,25.5,,1008.85,26.61,C2:9A:9F:E5:58:27
1524385694703,2018-04-22T08:28:14.703000Z,1016.0472429961119,-48,292,972,2947,26,,1008.85,26.61,C2:9A:9F:E5:58:27
1524385699791,2018-04-22T08:28:19.790999Z,1019.1447394752131,-56,288,976,2947,26,,1008.87,26.61,C2:9A:9F:E5:58:27
1524385704803,2018-04-22T08:28:24.802999Z,1025.4833006928977,-60,296,980,2953,26,,1008.87,26.59,C2:9A:9F:E5:58:27
1524385709889,2018-04-22T08:28:29.888999Z,1019.6940717685869,-44,292,976,2953,26,,1008.89,26.59,C2:9A:9F:E5:58:27
1524385714923,2018-04-22T08:28:34.923000Z,1027.727590366241,-52,292,984,2953,26,,1008.9,26.59,C2:9A:9F:E5:58:27
1524385725043,2018-04-22T08:28:45.042999Z,1020.0705857929637,-52,292,976,2953,26,,1008.85,26.58,C2:9A:9F:E5:58:27
1524385735108,2018-04-22T08:28:55.108000Z,999.591916734024,-48,288,956,2953,26,,1008.93,26.58,C2:9A:9F:E5:58:27
1524385740123,2018-04-22T08:29:00.122999Z,1020.0705857929637,-52,292,976,2953,26,,1008.97,26.57,C2:9A:9F:E5:58:27
1524385745078,2018-04-22T08:29:05.078000Z,1016.45659031756,-56,292,972,2953,26,,1008.83,26.55,C2:9A:9F:E5:58:27
1524385750053,2018-04-22T08:29:10.052999Z,1022.3893583170748,-52,300,976,2947,26,,1008.87,26.56,C2:9A:9F:E5:58:27
1524385755053,2018-04-22T08:29:15.052999Z,1024.8512087127574,-48,296,980,2959,26,,1008.94,26.55,C2:9A:9F:E5:58:27
1524385760123,2018-04-22T08:29:20.122999Z,1016.0472429961119,-48,292,972,2953,26,,1008.96,26.55,C2:9A:9F:E5:58:27
1524385765143,2018-04-22T08:29:25.142999Z,1027.532967840935,-48,292,984,2959,26,,1008.93,26.55,C2:9A:9F:E5:58:27
1524385770119,2018-04-22T08:29:30.118999Z,1026.6606060427175,-40,316,976,2953,26,,1008.97,26.54,C2:9A:9F:E5:58:27
1524385775112,2018-04-22T08:29:35.111999Z,1012.0395249198522,8,332,956,2947,26,,1009,26.54,C2:9A:9F:E5:58:27
1524385780073,2018-04-22T08:29:40.072999Z,1028.715704167094,24,336,972,2947,26,,1008.93,26.53,C2:9A:9F:E5:58:27
1524385785293,2018-04-22T08:29:45.292999Z,1033.719497736209,-4,304,988,2953,26,,1008.91,26.52,C2:9A:9F:E5:58:27
1524385796043,2018-04-22T08:29:56.042999Z,1022.0058708246249,48,224,996,2953,26,,1008.93,26.48,C2:9A:9F:E5:58:27
1524385801238,2018-04-22T08:30:01.237999Z,1033.1698795454695,-36,300,988,2959,26,,1008.9,26.47,C2:9A:9F:E5:58:27
1524385806453,2018-04-22T08:30:06.453000Z,1027.2604343592718,-108,400,940,2953,26,,1008.99,26.45,C2:9A:9F:E5:58:27
1524385811623,2018-04-22T08:30:11.622999Z,1006.0536765004142,-92,324,948,2965,26,,1008.95,26.41,C2:9A:9F:E5:58:27
1524385817039,2018-04-22T08:30:17.039000Z,1052.1824936768337,-60,408,968,2953,25.5,,1008.96,26.4,C2:9A:9F:E5:58:27
1524385822463,2018-04-22T08:30:22.463000Z,1029.2443830305804,32,476,912,2959,25.5,,1008.99,26.38,C2:9A:9F:E5:58:27
1524385827403,2018-04-22T08:30:27.403000Z,1032.0155037595123,-56,404,948,2953,25.5,,1008.93,26.36,C2:9A:9F:E5:58:27
1524385832553,2018-04-22T08:30:32.552999Z,1028.0544732649141,-32,424,936,2965,25.5,,1009.02,26.34,C2:9A:9F:E5:58:27
1524385837466,2018-04-22T08:30:37.466000Z,1031.798429927086,68,372,960,2953,25.5,,1008.92,26.3,C2:9A:9F:E5:58:27
1524385842648,2018-04-22T08:30:42.648000Z,1015.6771140475697,-20,364,948,2959,25.5,,1009,26.29,C2:9A:9F:E5:58:27
1524385847743,2018-04-22T08:30:47.743000Z,1013.2798231485714,-36,356,948,2947,25.5,,1008.95,26.25,C2:9A:9F:E5:58:27
1524385852669,2018-04-22T08:30:52.668999Z,1013.0350438163529,-40,344,952,2953,25.5,,1008.96,26.23,C2:9A:9F:E5:58:27
1524385862833,2018-04-22T08:31:02.832999Z,1014.1558065701739,-44,324,960,2953,25.5,,1009,26.17,C2:9A:9F:E5:58:27
1524385868022,2018-04-22T08:31:08.022000Z,1021.5126039359475,-108,332,960,2953,25.5,,1008.97,26.16,C2:9A:9F:E5:58:27
1524385873433,2018-04-22T08:31:13.433000Z,1024.8277904116378,-180,356,944,2947,25.5,,1009,26.14,C2:9A:9F:E5:58:27
1524385878523,2018-04-22T08:31:18.523000Z,1023.8202967318044,-128,332,960,2953,25.5,,1009,26.11,C2:9A:9F:E5:58:27
1524385884083,2018-04-22T08:31:24.082999Z,1018.1866233652846,-112,332,956,2947,25.5,,1009,26.08,C2:9A:9F:E5:58:27
1524385894189,2018-04-22T08:31:34.188999Z,1025.764105435553,-100,336,964,2953,25.5,,1009,26.05,C2:9A:9F:E5:58:27
1524385899723,2018-04-22T08:31:39.723000Z,1017.4949631324963,-92,336,956,2953,25.5,,1009.02,26.03,C2:9A:9F:E5:58:27
1524385905013,2018-04-22T08:31:45.013000Z,1016.0629901733455,-88,344,952,2959,25.5,,1008.99,26.01,C2:9A:9F:E5:58:27
1524385910353,2018-04-22T08:31:50.352999Z,1020.5331939726409,-96,344,956,2947,25.5,,1009.03,25.98,C2:9A:9F:E5:58:27
1524385915889,2018-04-22T08:31:55.888999Z,1024.281211386795,-96,344,960,2953,25.5,,1008.99,25.96,C2:9A:9F:E5:58:27
1524385921433,2018-04-22T08:32:01.433000Z,1024.9136548997676,-88,348,960,2953,25.5,,1009.05,25.95,C2:9A:9F:E5:58:27
1524385926983,2018-04-22T08:32:06.983000Z,1020.164692586447,-92,344,956,2953,25.5,,1008.97,25.92,C2:9A:9F:E5:58:27
1524385932149,2018-04-22T08:32:12.148999Z,1019.4743743714208,-84,344,956,2953,25.5,,1008.97,25.91,C2:9A:9F:E5:58:27
1524385937833,2018-04-22T08:32:17.832999Z,1022.3111072467128,-96,360,952,2947,25.5,,1009,25.89,C2:9A:9F:E5:58:27
1524385943133,2018-04-22T08:32:23.132999Z,1011.1458846279304,-96,360,940,2953,25.5,,1009.01,25.87,C2:9A:9F:E5:58:27
1524385948203,2018-04-22T08:32:28.203000Z,1026.5982661197124,-96,372,952,2947,25.5,,1009.05,25.86,C2:9A:9F:E5:58:27
1524385953773,2018-04-22T08:32:33.773000Z,1017.4949631324963,-108,364,944,2959,25.5,,1009.04,25.84,C2:9A:9F:E5:58:27
1524385959063,2018-04-22T08:32:39.062999Z,1018.0294691215967,-120,372,940,2947,25.5,,1009.02,25.81,C2:9A:9F:E5:58:27
1524385964373,2018-04-22T08:32:44.372999Z,1020.4783192209426,-92,396,936,2959,25.5,,1009.07,25.79,C2:9A:9F:E5:58:27
1524385969930,2018-04-22T08:32:49.930000Z,1026.2631241548145,-80,404,940,2953,25.5,,1009.08,25.78,C2:9A:9F:E5:58:27
1524385975052,2018-04-22T08:32:55.052000Z,1022.3815334795519,-52,408,936,2959,25.5,,1009.02,25.76,C2:9A:9F:E5:58:27
1524385980053,2018-04-22T08:33:00.052999Z,1012.8296994065686,-48,412,924,2947,25.5,,1009.09,25.75,C2:9A:9F:E5:58:27
1524385985063,2018-04-22T08:33:05.062999Z,1016.1338494509471,-40,412,928,2953,25.5,,1009.03,25.72,C2:9A:9F:E5:58:27
1524385990123,2018-04-22T08:33:10.122999Z,1028.4357053311596,-32,416,940,2953,25.5,,1009.04,25.71,C2:9A:9F:E5:58:27
1524385995143,2018-04-22T08:33:15.142999Z,1030.0601924159578,-32,420,940,2953,25.5,,1009.02,25.7,C2:9A:9F:E5:58:27
1524386000709,2018-04-22T08:33:20.709000Z,1026.2631241548145,-156,444,912,2947,25.5,,1009.06,25.69,C2:9A:9F:E5:58:27
1524386006053,2018-04-22T08:33:26.052999Z,1021.7005432121489,-192,372,932,2947,25.5,,1009.02,25.65,C2:9A:9F:E5:58:27
1524386011069,2018-04-22T08:33:31.069000Z,1015.8267568832788,-148,376,932,2953,25.5,,1009.01,25.63,C2:9A:9F:E5:58:27
1524386016383,2018-04-22T08:33:36.382999Z,1015.1728916790479,-164,324,948,2953,25.5,,1008.98,25.61,C2:9A:9F:E5:58:27
1524386021923,2018-04-22T08:33:41.923000Z,1024.3593119604077,-148,348,952,2953,25.5,,1009.02,25.6,C2:9A:9F:E5:58:27
1524386027043,2018-04-22T08:33:47.042999Z,1029.75725294848,-124,420,932,2947,25.5,,1009.01,25.58,C2:9A:9F:E5:58:27
1524386032033,2018-04-22T08:33:52.032999Z,1015.1334887589908,-188,376,924,2947,25.5,,1009.07,25.57,C2:9A:9F:E5:58:27
1524386037073,2018-04-22T08:33:57.072999Z,1009.4275605510284,-184,352,928,2953,25.5,,1009.08,25.54,C2:9A:9F:E5:58:27
1524386042593,2018-04-22T08:34:02.592999Z,1018.6500871251128,-216,316,944,2953,25.5,,1009.09,25.53,C2:9A:9F:E5:58:27
1524386048023,2018-04-22T08:34:08.023000Z,1006.991559051018,-232,248,948,2947,26,,1009.03,25.5,C2:9A:9F:E5:58:27
1524386058753,2018-04-22T08:34:18.753000Z,1022.3580586076484,-116,252,984,2953,26,,1009.03,25.49,C2:9A:9F:E5:58:27
1524386064823,2018-04-22T08:34:24.822999Z,1024.5467290465574,-164,216,988,2953,26,,1009.04,25.47,C2:9A:9F:E5:58:27
1524386070033,2018-04-22T08:34:30.032999Z,1024.1874828370048,-144,168,1000,2953,26,,1009.08,25.46,C2:9A:9F:E5:58:27
1524386080963,2018-04-22T08:34:40.963000Z,1026.8787659699658,-160,192,996,2953,26,,1009.11,25.43,C2:9A:9F:E5:58:27
1524386086001,2018-04-22T08:34:46.000999Z,1022.8978443617916,-180,148,996,2959,26,,1009.09,25.43,C2:9A:9F:E5:58:27
1524386091063,2018-04-22T08:34:51.062999Z,1017.306246908963,-192,148,988,2947,26,,1009.13,25.43,C2:9A:9F:E5:58:27
1524386096619,2018-04-22T08:34:56.618999Z,1033.0614696134978,-112,216,1004,2947,26,,1009.1,25.41,C2:9A:9F:E5:58:27
1524386102043,2018-04-22T08:35:02.042999Z,1011.3832112508097,-156,316,948,2953,26,,1009.17,25.4,C2:9A:9F:E5:58:27
1524386107223,2018-04-22T08:35:07.223000Z,1004.2310491117072,-200,316,932,2953,26,,1009.12,25.4,C2:9A:9F:E5:58:27
1524386113033,2018-04-22T08:35:13.032999Z,1022.8509177783437,-224,312,948,2947,26,,1009.1,25.39,C2:9A:9F:E5:58:27
1524386118323,2018-04-22T08:35:18.322999Z,1008.38881390067,-224,336,924,2953,26,,1009.13,25.39,C2:9A:9F:E5:58:27
1524386123843,2018-04-22T08:35:23.842999Z,979.6244178255256,-140,340,908,2947,26,,1009.11,25.38,C2:9A:9F:E5:58:27
1524386129043,2018-04-22T08:35:29.042999Z,1013.7139636011728,-124,348,944,2947,26,,1009.08,25.38,C2:9A:9F:E5:58:27
1524386134033,2018-04-22T08:35:34.032999Z,1012.3951797593664,-172,356,932,2947,26,,1009.14,25.4,C2:9A:9F:E5:58:27
1524386139033,2018-04-22T08:35:39.032999Z,995.3572223076497,-96,336,932,2959,26,,1009.1,25.41,C2:9A:9F:E5:58:27
1524386144043,2018-04-22T08:35:44.042999Z,1015.8661329131905,-100,372,940,2947,26,,1009.13,25.43,C2:9A:9F:E5:58:27
1524386149103,2018-04-22T08:35:49.102999Z,1017.8015523666684,-64,332,960,2953,26,,1009.16,25.46,C2:9A:9F:E5:58:27
1524386154153,2018-04-22T08:35:54.153000Z,1014.5659170305298,-84,292,968,2959,26,,1009.15,25.5,C2:9A:9F:E5:58:27
1524386159713,2018-04-22T08:35:59.713000Z,1023.0698900857165,-64,300,976,2947,26,,1009.16,25.52,C2:9A:9F:E5:58:27
1524386165263,2018-04-22T08:36:05.263000Z,1022.4597791600411,-76,308,972,2959,26,,1009.09,25.53,C2:9A:9F:E5:58:27
1524386170804,2018-04-22T08:36:10.803999Z,1020.2509495217341,-96,320,964,2959,26,,1009.13,25.54,C2:9A:9F:E5:58:27
1524386181423,2018-04-22T08:36:21.423000Z,1024.0703100861776,-72,360,956,2947,26,,1009.14,25.53,C2:9A:9F:E5:58:27
1524386186983,2018-04-22T08:36:26.983000Z,1018.7992932859739,-88,352,952,2953,26,,1009.11,25.53,C2:9A:9F:E5:58:27
1524386192043,2018-04-22T08:36:32.042999Z,1025.7251093738516,-148,352,952,2941,26,,1009.13,25.52,C2:9A:9F:E5:58:27
1524386197943,2018-04-22T08:36:37.943000Z,1016.267681273,-136,340,948,2953,26,,1009.07,25.52,C2:9A:9F:E5:58:27
1524386203143,2018-04-22T08:36:43.142999Z,1016.645464259788,-108,340,952,2953,26,,1009.13,25.52,C2:9A:9F:E5:58:27
1524386208183,2018-04-22T08:36:48.183000Z,1030.1378548524465,-176,352,952,2953,26,,1009.11,25.51,C2:9A:9F:E5:58:27
1524386213373,2018-04-22T08:36:53.372999Z,1040.9687795510488,-132,436,936,2953,26,,1009.16,25.51,C2:9A:9F:E5:58:27
1524386218383,2018-04-22T08:36:58.382999Z,1028.0077820717117,-92,356,960,2947,26,,1009.14,25.5,C2:9A:9F:E5:58:27
1524386223523,2018-04-22T08:37:03.523000Z,1021.3794593587635,-40,204,1000,2959,26,,1009.11,25.49,C2:9A:9F:E5:58:27
1524386228613,2018-04-22T08:37:08.612999Z,1024.6638473177436,-64,232,996,2947,26,,1009.11,25.48,C2:9A:9F:E5:58:27
1524386233983,2018-04-22T08:37:13.983000Z,1024.390550522602,-76,244,992,2947,26,,1009.1,25.47,C2:9A:9F:E5:58:27
1524386239013,2018-04-22T08:37:19.013000Z,1068.5766233639963,-140,300,1016,2953,26,,1009.15,25.47,C2:9A:9F:E5:58:27
1524386244073,2018-04-22T08:37:24.072999Z,1017.8015523666684,-64,332,960,2953,26,,1009.1,25.46,C2:9A:9F:E5:58:27
1524386249113,2018-04-22T08:37:29.112999Z,1021.285464500499,-60,320,968,2941,26,,1009.18,25.44,C2:9A:9F:E5:58:27
1524386254180,2018-04-22T08:37:34.180000Z,1010.7502164234247,-52,324,956,2953,26,,1009.08,25.43,C2:9A:9F:E5:58:27
1524386259713,2018-04-22T08:37:39.713000Z,1020.0392149324456,-60,328,964,2953,26,,1009.16,25.41,C2:9A:9F:E5:58:27
1524386265063,2018-04-22T08:37:45.062999Z,1024.3202624179607,-68,328,968,2953,26,,1009.18,25.41,C2:9A:9F:E5:58:27
1524386270313,2018-04-22T08:37:50.312999Z,1021.3324630109433,-60,332,964,2965,26,,1009.15,25.39,C2:9A:9F:E5:58:27
1524386281053,2018-04-22T08:38:01.052999Z,1018.0609019110792,-68,332,960,2959,26,,1009.14,25.34,C2:9A:9F:E5:58:27
1524386286053,2018-04-22T08:38:06.052999Z,1017.5578607627185,-60,332,960,2959,26,,1009.18,25.33,C2:9A:9F:E5:58:27
1524386296063,2018-04-22T08:38:16.062999Z,1018.0609019110792,-68,332,960,2947,26,,1009.25,25.29,C2:9A:9F:E5:58:27
1524386301123,2018-04-22T08:38:21.122999Z,1012.9876603394534,-68,328,956,2947,26,,1009.17,25.27,C2:9A:9F:E5:58:27
1524386306153,2018-04-22T08:38:26.153000Z,1020.0392149324456,-60,328,964,2947,26,,1009.24,25.25,C2:9A:9F:E5:58:27
1524386311713,2018-04-22T08:38:31.713000Z,1016.5038120931962,-64,328,960,2953,26,,1009.18,25.23,C2:9A:9F:E5:58:27
1524386317275,2018-04-22T08:38:37.275000Z,1027.1046684734715,-72,324,972,2953,26,,1009.2,25.21,C2:9A:9F:E5:58:27
1524386323057,2018-04-22T08:38:43.056999Z,1026.909927890465,-68,336,968,2953,26,,1009.17,25.2,C2:9A:9F:E5:58:27
1524386328353,2018-04-22T08:38:48.352999Z,1022.6397215050861,-60,336,964,2935,26,,1009.21,25.19,C2:9A:9F:E5:58:27
1524386333933,2018-04-22T08:38:53.933000Z,1017.8015523666684,-64,332,960,2953,26,,1009.17,25.16,C2:9A:9F:E5:58:27
1524386339043,2018-04-22T08:38:59.042999Z,1016.7634926569699,-68,328,960,2953,26,,1009.22,25.15,C2:9A:9F:E5:58:27
1524386345023,2018-04-22T08:39:05.023000Z,1028.1011623376369,-68,328,972,2953,26,,1009.17,25.13,C2:9A:9F:E5:58:27
1524386350063,2018-04-22T08:39:10.062999Z,1016.5038120931962,-64,328,960,2953,26,,1009.24,25.12,C2:9A:9F:E5:58:27
1524386355143,2018-04-22T08:39:15.142999Z,1022.6397215050861,-60,336,964,2953,26,,1009.17,25.1,C2:9A:9F:E5:58:27
1524386360163,2018-04-22T08:39:20.163000Z,1022.397183094711,-76,332,964,2947,26,,1009.25,25.08,C2:9A:9F:E5:58:27
1524386365733,2018-04-22T08:39:25.733000Z,1021.8336459522167,-68,332,964,2947,26,,1009.23,25.07,C2:9A:9F:E5:58:27
1524386371044,2018-04-22T08:39:31.043999Z,1021.5752542030372,-64,332,964,2953,26,,1009.26,25.06,C2:9A:9F:E5:58:27
1524386376383,2018-04-22T08:39:36.382999Z,1018.0609019110792,-68,332,960,2953,26,,1009.21,25.04,C2:9A:9F:E5:58:27
1524386387063,2018-04-22T08:39:47.062999Z,1018.0609019110792,-68,332,960,2947,26,,1009.26,25.01,C2:9A:9F:E5:58:27
1524386392563,2018-04-22T08:39:52.562999Z,1015.2201731644225,-64,324,960,2959,26,,1009.2,25,C2:9A:9F:E5:58:27
1524386398023,2018-04-22T08:39:58.023000Z,1020.5410329820158,-68,328,964,2953,26,,1009.24,24.99,C2:9A:9F:E5:58:27
1524386403623,2018-04-22T08:40:03.622999Z,1017.8015523666684,-64,332,960,2953,26,,1009.19,24.97,C2:9A:9F:E5:58:27
1524386409033,2018-04-22T08:40:09.032999Z,1023.1402640889469,-68,336,964,2953,26,,1009.24,24.95,C2:9A:9F:E5:58:27
1524386414759,2018-04-22T08:40:14.759000Z,1019.6469977399041,-72,336,960,2947,26,,1009.28,24.93,C2:9A:9F:E5:58:27
1524386420033,2018-04-22T08:40:20.032999Z,1019.1133401148275,-64,336,960,2959,26,,1009.19,24.93,C2:9A:9F:E5:58:27
1524386425353,2018-04-22T08:40:25.352999Z,1021.8336459522167,-68,332,964,2941,26,,1009.22,24.91,C2:9A:9F:E5:58:27
1524386430933,2018-04-22T08:40:30.933000Z,1022.8822024065137,-64,336,964,2959,26,,1009.25,24.9,C2:9A:9F:E5:58:27
1524386436053,2018-04-22T08:40:36.052999Z,1016.7634926569699,-68,328,960,2947,26,,1009.22,24.88,C2:9A:9F:E5:58:27
1524386441039,2018-04-22T08:40:41.039000Z,1022.8822024065137,-64,336,964,2953,26.5,,1009.21,24.87,C2:9A:9F:E5:58:27
1524386446063,2018-04-22T08:40:46.062999Z,1020.2823138719989,-64,328,964,2947,26.5,,1009.25,24.85,C2:9A:9F:E5:58:27
1524386451082,2018-04-22T08:40:51.082000Z,1025.9746585564383,-72,308,976,2947,26.5,,1009.24,24.84,C2:9A:9F:E5:58:27
1524386456639,2018-04-22T08:40:56.638999Z,1019.1133401148275,-64,336,960,2947,26.5,,1009.24,24.83,C2:9A:9F:E5:58:27
1524386462053,2018-04-22T08:41:02.052999Z,1016.9365761934222,-68,340,956,2947,26.5,,1009.24,24.81,C2:9A:9F:E5:58:27
1524386467233,2018-04-22T08:41:07.233000Z,1022.0371813197404,-68,344,960,2947,26.5,,1009.22,24.8,C2:9A:9F:E5:58:27
1524386472783,2018-04-22T08:41:12.782999Z,1023.6640073774207,-72,348,960,2959,26.5,,1009.25,24.79,C2:9A:9F:E5:58:27
1524386478313,2018-04-22T08:41:18.312999Z,1021.5360982363766,-60,344,960,2965,26.5,,1009.26,24.78,C2:9A:9F:E5:58:27
1524386483849,2018-04-22T08:41:23.848999Z,1017.5028255489024,-76,340,956,2959,26.5,,1009.27,24.77,C2:9A:9F:E5:58:27
1524386489053,2018-04-22T08:41:29.052999Z,1015.6298538345552,-64,348,952,2941,26.5,,1009.26,24.74,C2:9A:9F:E5:58:27
1524386494923,2018-04-22T08:41:34.923000Z,1018.5558403936428,-72,344,956,2941,26.5,,1009.29,24.73,C2:9A:9F:E5:58:27
1524386500029,2018-04-22T08:41:40.029000Z,1022.6006062974928,-76,344,960,2947,26.5,,1009.26,24.73,C2:9A:9F:E5:58:27
1524386505023,2018-04-22T08:41:45.023000Z,1016.9365761934222,-68,340,956,2959,26.5,,1009.27,24.72,C2:9A:9F:E5:58:27
1524386510613,2018-04-22T08:41:50.612999Z,1021.285464500499,-72,352,956,2947,26.5,,1009.36,24.71,C2:9A:9F:E5:58:27
1524386516033,2018-04-22T08:41:56.032999Z,1016.6769398388064,-64,340,956,2959,26.5,,1009.31,24.69,C2:9A:9F:E5:58:27
1524386521199,2018-04-22T08:42:01.198999Z,1023.132444994293,-64,348,960,2947,26.5,,1009.33,24.69,C2:9A:9F:E5:58:27
1524386526763,2018-04-22T08:42:06.763000Z,1016.9365761934222,-68,340,956,2965,26.5,,1009.33,24.67,C2:9A:9F:E5:58:27
1524386532299,2018-04-22T08:42:12.299000Z,1016.9365761934222,-68,340,956,2953,26.5,,1009.24,24.67,C2:9A:9F:E5:58:27
1524386537863,2018-04-22T08:42:17.862999Z,1023.9531239270673,-76,348,960,2953,26.5,,1009.35,24.65,C2:9A:9F:E5:58:27
1524386543043,2018-04-22T08:42:23.042999Z,1014.2662372375411,-64,344,952,2947,26.5,,1009.33,24.64,C2:9A:9F:E5:58:27
1524386548463,2018-04-22T08:42:28.463000Z,1023.132444994293,-64,348,960,2953,26.5,,1009.34,24.63,C2:9A:9F:E5:58:27
1524386554013,2018-04-22T08:42:34.013000Z,1015.6062229033455,-68,336,956,2941,26.5,,1009.26,24.63,C2:9A:9F:E5:58:27
1524386559563,2018-04-22T08:42:39.562999Z,1018.0216107725807,-64,344,956,2959,26.5,,1009.3,24.62,C2:9A:9F:E5:58:27
1524386565023,2018-04-22T08:42:45.023000Z,1020.6978005266789,-68,340,960,2953,26.5,,1009.4,24.6,C2:9A:9F:E5:58:27
1524386570153,2018-04-22T08:42:50.153000Z,1023.3904435746896,-68,348,960,2947,26.5,,1009.3,24.61,C2:9A:9F:E5:58:27
1524386576039,2018-04-22T08:42:56.039000Z,1018.2809042695438,-68,344,956,2959,26.5,,1009.33,24.6,C2:9A:9F:E5:58:27
1524386581772,2018-04-22T08:43:01.772000Z,1018.8464064813695,-76,344,956,2941,26.5,,1009.31,24.58,C2:9A:9F:E5:58:27
1524386587053,2018-04-22T08:43:07.052999Z,1015.8897577985517,-68,348,952,2947,26.5,,1009.34,24.57,C2:9A:9F:E5:58:27
1524386592362,2018-04-22T08:43:12.361999Z,1016.1653408771625,-72,348,952,2953,26.5,,1009.33,24.56,C2:9A:9F:E5:58:27
1524386597913,2018-04-22T08:43:17.913000Z,1018.0216107725807,-64,344,956,2953,26.5,,1009.37,24.55,C2:9A:9F:E5:58:27
1524386603033,2018-04-22T08:43:23.032999Z,1024.4608338047874,-68,340,964,2947,26.5,,1009.36,24.55,C2:9A:9F:E5:58:27
1524386608043,2018-04-22T08:43:28.042999Z,1016.4329786070501,-60,340,956,2953,26.5,,1009.35,24.54,C2:9A:9F:E5:58:27
1524386613043,2018-04-22T08:43:33.042999Z,1016.6769398388064,-64,340,956,2947,26.5,,1009.36,24.53,C2:9A:9F:E5:58:27
1524386618059,2018-04-22T08:43:38.059000Z,1023.3904435746896,-68,348,960,2959,26.5,,1009.32,24.52,C2:9A:9F:E5:58:27
1524386623119,2018-04-22T08:43:43.118999Z,1018.0216107725807,-64,344,956,2947,26.5,,1009.3,24.51,C2:9A:9F:E5:58:27
1524386628263,2018-04-22T08:43:48.263000Z,1018.2809042695438,-68,344,956,2947,26.5,,1009.39,24.5,C2:9A:9F:E5:58:27
1524386634043,2018-04-22T08:43:54.042999Z,1019.9372529719659,-76,336,960,2947,26.5,,1009.32,24.49,C2:9A:9F:E5:58:27
1524386639773,2018-04-22T08:43:59.773000Z,1025.795301217548,-68,344,964,2947,26.5,,1009.38,24.48,C2:9A:9F:E5:58:27
1524386645033,2018-04-22T08:44:05.032999Z,1022.0371813197404,-68,344,960,2953,26.5,,1009.34,24.47,C2:9A:9F:E5:58:27
1524386650383,2018-04-22T08:44:10.382999Z,1015.8897577985517,-68,348,952,2947,26.5,,1009.31,24.47,C2:9A:9F:E5:58:27
